Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description,have_error,is_empty,Pic_have_error,Pic_is_empty
340,20000,2024-10-12T13:05:12.000Z,48000,74,0,1,"Reelindia ,sololife ,sadlife ,brokenlife ,brokenheartquotes ,myhappymoments ,sadstatus ,Sadlove ,fakesmile ,fakelove ,fakechat ,newpost ,reelsinstagram ,viralreels ,viralinstagram ,newarrivals ,viralvideos",No Pic Description,True,False,False,True
341,2127,2024-10-04T03:54:08.000Z,23000,396,0,1,"popmart ,popmartglobal ,labubumacaron ,labubuhaveaseat ,Mother ,popmartlabubu ,labubupopmart ,popmartphotographer ,blindbox ,blindboxtoys ,toyphotography ,toycollector",No Pic Description,True,False,False,True
342,12000,2024-09-26T10:56:56.000Z,105000,376,0,1,"quotes ,sadquotespage ,trending ,instagood ,instalike ,reels ,reelsfeed ,support",No Pic Description,True,False,False,True
343,135000,2024-11-13T08:16:57.000Z,2573,8,1,0,no hashtage,Lazy monkey and text images.,True,True,False,False
344,11000,2024-11-14T11:01:49.000Z,205000,997,0,1,no hashtage,No Pic Description,False,True,False,True
345,342000,2024-10-27T06:51:14.000Z,54000,232,0,1,no hashtage,No Pic Description,False,True,False,True
346,52000,2024-09-29T08:15:46.000Z,6404,35,0,1,no hashtage,No Pic Description,False,True,False,True
347,28000,2024-10-22T12:29:54.000Z,6762,141,0,1,no hashtage,No Pic Description,True,True,False,True
348,75000,2024-10-18T04:16:58.000Z,95000,388,0,1,no hashtage,No Pic Description,True,True,False,True
349,586000,2024-11-06T06:03:44.000Z,16000,287,0,1,no hashtage,No Pic Description,True,True,False,True
350,214000,2024-10-23T08:06:31.000Z,101000,200,1,0,no hashtage,No Pic Description,True,True,True,False
351,240000,2024-11-02T11:30:24.000Z,6454,52,1,0,no hashtage,"1 person, sportswear, bra and text images.",True,True,False,False
352,278000,2024-10-26T04:00:00.000Z,62000,508,0,1,no hashtage,No Pic Description,True,True,False,True
353,8147000,2024-10-19T21:44:35.000Z,675000,987,0,1,no hashtage,No Pic Description,True,True,False,True
354,12000,2024-09-15T01:30:50.000Z,75000,417,0,1,no hashtage,No Pic Description,True,True,False,True
355,246000,2024-11-13T15:28:19.000Z,43000,213,1,0,no hashtage,No Pic Description,False,True,True,False
356,7015,2024-09-15T11:20:05.000Z,79000,430,0,1,no hashtage,No Pic Description,False,True,False,True
357,93000,2024-11-02T16:25:59.000Z,129000,107,0,1,no hashtage,No Pic Description,True,True,False,True
358,344000,2024-11-13T10:57:44.000Z,122000,397,0,1,no hashtage,No Pic Description,False,True,False,True
359,20000,2024-10-12T13:05:12.000Z,48000,74,0,1,"myhappymoments ,newpost ,reelsinstagram ,viralinstagram ,newarrivals",No Pic Description,True,False,False,True
360,2127,2024-10-04T03:54:08.000Z,23000,396,0,1,"labubumacaron ,labubuhaveaseat ,popmartlabubu ,labubupopmart ,Labubu perspective ,popmartcollection ,popmartphotographer ,blindbox ,blindboxtoys ,Artta ,toyphotography ,toycollector ,toyphoto'",No Pic Description,True,False,False,True
361,12000,2024-09-26T10:56:56.000Z,105000,376,0,1,"fyp ,FYP ,quotes ,sadquotespage ,dailyquotes ,quoteoftheday ,trending ,beef ,instagram ,instagood ,reels ,reelsfeed ,support ,fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp '",No Pic Description,True,False,False,True
362,135000,2024-11-13T08:16:57.000Z,2573,8,1,0,"Disney ,Cause ,Quotation ,joke ,Funny quotation ,memes ,Disneymemes ,Disney Stalk Figure '",Lazy monkey and text images.,True,False,False,False
363,11000,2024-11-14T11:01:49.000Z,205000,997,0,1,no hashtage,No Pic Description,False,True,False,True
364,342000,2024-10-27T06:51:14.000Z,54000,232,0,1,no hashtage,No Pic Description,False,True,False,True
365,52000,2024-09-29T08:15:46.000Z,6404,35,0,1,no hashtage,No Pic Description,False,True,False,True
366,28000,2024-10-22T12:29:54.000Z,6762,141,0,1,"radhekrishna ,row ,krishna ,love ,prem ,lovesongs ,diwali ,Involved '",No Pic Description,False,False,False,True
367,75000,2024-10-18T04:16:58.000Z,95000,388,0,1,"Btsarms ,Kimtehiaung ,rm ,jin ,jimin ,hobby ,jhope ,suga ,taehyung ,army ,v ,Jeonjungkook ,Seokjin ,picture'",No Pic Description,True,False,False,True
368,586000,2024-11-06T06:03:44.000Z,16000,287,0,1,"viralreels ,instagood '",No Pic Description,False,False,False,True
369,214000,2024-10-23T08:06:31.000Z,101000,200,1,0,"fyp ,maternity ,photoshoot ,soccer'",2 people and text images.,False,False,False,False
370,240000,2024-11-02T11:30:24.000Z,6454,52,1,0,"Snowbody ,Inbody ,Inbody dial ,bodycheck ,Inbody results ,beforeandafter'","1 person, sportswear, bra and text images.",True,False,False,False
371,278000,2024-10-26T04:00:00.000Z,62000,508,0,1,"couple ,gentlemen ,girl ,quarrel ,mood ,Stablize'",No Pic Description,False,False,False,True
372,8147000,2024-10-19T21:44:35.000Z,675000,987,0,1,"DanceKarnatakaDance2024 ,Skin 024 ,SongRecreationround ,Sea drug ,Zeinadian ,They Are A Deardictive """,No Pic Description,False,False,False,True
373,12000,2024-09-15T01:30:50.000Z,75000,417,0,1,"tipsanakhat ,Parenting tips for children ,children toys ,Videoanaclucu '",No Pic Description,False,False,False,True
374,246000,2024-11-13T15:28:19.000Z,43000,213,1,0,no hashtage,"1 person, playing baseball, stadium and text.",False,True,False,False
375,7015,2024-09-15T11:20:05.000Z,79000,430,0,1,no hashtage,No Pic Description,False,True,False,True
376,93000,2024-11-02T16:25:59.000Z,129000,107,0,1,"innisfree ,pores ,claymask ,koreanskincare ,poremask ,porecare ,oilcontrol ,skincareroutine",No Pic Description,True,False,False,True
377,344000,2024-11-13T10:57:44.000Z,122000,397,0,1,no hashtage,No Pic Description,False,True,False,True
378,20000,2024-10-12T13:05:12.000Z,48000,74,0,1,"Reelindia ,sololife ,sadlife ,brokenlife ,brokenheartquotes ,myhappymoments ,sadstatus ,Sadlove ,fakesmile ,fakelove ,fakechat ,newpost ,reelsinstagram ,viralreels ,viralinstagram ,newreels ,newarrivals ,me'",No Pic Description,True,False,False,True
379,2127,2024-10-04T03:54:08.000Z,23000,396,0,1,"popmart ,popmartglobal ,labubumacaron ,Labubuhaveaseat ,Mother ,popmartlabubu ,labubupopmart ,Labubu perspective ,popmartcollection ,popmartphotographer ,blindbox ,blindboxtoys ,Artta ,toyphotography ,toycollector ,toyphoto'",No Pic Description,False,False,False,True
380,12000,2024-09-26T10:56:56.000Z,105000,376,0,1,"fyp ,FYP ,quotes ,sadquotespage ,dailyquotes ,quoteoftheday ,trending ,beef ,instagram ,instagood ,instalike ,reels ,reelsfeed ,support ,fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp '",No Pic Description,False,False,False,True
381,135000,2024-11-13T08:16:57.000Z,2573,8,1,0,"Disney ,Cause ,Quotation ,joke ,Spoof ,memes ,Disneymemes ,Disney Stalk Figure '",No Pic Description,True,False,True,False
382,11000,2024-11-14T11:01:49.000Z,205000,997,0,1,no hashtage,No Pic Description,False,True,False,True
383,342000,2024-10-27T06:51:14.000Z,54000,232,0,1,no hashtage,No Pic Description,False,True,False,True
384,52000,2024-09-29T08:15:46.000Z,6404,35,0,1,no hashtage,No Pic Description,False,True,False,True
385,28000,2024-10-22T12:29:54.000Z,6762,141,0,1,"Radhekrishna ,row ,krishna ,love ,prem ,lovesongs ,diwali ,Involved '",No Pic Description,False,False,False,True
386,75000,2024-10-18T04:16:58.000Z,95000,388,0,1,"Btsarms ,kimtaehyung ,rm ,jin ,jimin ,hobby ,jhope ,suga ,taehyung ,jungkook ,army ,v ,Jeonjungkook ,Seokjin ,namjoon ,picture'",No Pic Description,False,False,False,True
387,586000,2024-11-06T06:03:44.000Z,16000,287,0,1,"viralreels ,instagood '",No Pic Description,False,False,False,True
388,214000,2024-10-23T08:06:31.000Z,101000,200,1,0,"fyp ,maternity ,photoshoot ,soccer'",No Pic Description,False,False,True,False
389,240000,2024-11-02T11:30:24.000Z,6454,52,1,0,"Snowbody ,Body check ,Inbody ,Inbody measurement ,Inbody dial ,bodycheck ,Inbody results ,beforeandafter'","1 person, sportswear, bra and text images.",False,False,False,False
390,278000,2024-10-26T04:00:00.000Z,62000,508,0,1,"couple ,gentlemen ,girl ,quarrel ,mood ,Stablize'",No Pic Description,False,False,False,True
391,8147000,2024-10-19T21:44:35.000Z,675000,987,0,1,"DanceKarnatakaDance2024 ,Skin 024 ,SongRecreationround ,Sea drug ,Zeinadian ,They Are A Deardictive """,No Pic Description,False,False,False,True
392,12000,2024-09-15T01:30:50.000Z,75000,417,0,1,"tipsanakhat ,Parenting tips for children ,children toys ,Videoanaclucu '",No Pic Description,False,False,False,True
393,246000,2024-11-13T15:28:19.000Z,43000,213,1,0,no hashtage,"1 person, playing baseball, stadium and text.",False,True,False,False
394,7016,2024-09-15T11:20:05.000Z,79000,430,0,1,no hashtage,No Pic Description,False,True,False,True
395,93000,2024-11-02T16:25:59.000Z,129000,107,0,1,"innisfree ,pores ,claymask ,koreanskincare ,poremask ,porecare ,oilcontrol ,skincareroutine ,sephorasale'",No Pic Description,False,False,False,True
396,344000,2024-11-13T10:57:44.000Z,122000,397,0,1,no hashtage,No Pic Description,False,True,False,True
397,20000,2024-10-12T13:05:12.000Z,48000,74,0,1,"Reelindia ,sololife ,sadlife ,brokenlife ,brokenheartquotes ,myhappymoments ,sadstatus ,Sadlove ,fakesmile ,fakelove ,fakechat ,newpost ,reelsinstagram ,viralreels ,viralinstagram ,newreels ,newarrivals ,viralvideos ,me'",No Pic Description,False,False,False,True
398,2127,2024-10-04T03:54:08.000Z,23000,396,0,1,"popmart ,popmartglobal ,labubumacaron ,Labubuhaveaseat ,Mother ,popmartlabubu ,labubupopmart ,Labubu perspective ,popmartcollection ,popmartphotographer ,blindbox ,blindboxtoys ,Artta ,toyphotography ,toycollector ,toyphoto'",No Pic Description,False,False,False,True
399,12000,2024-09-26T10:56:56.000Z,105000,376,0,1,"fyp ,quotes ,sadquotespage ,dailyquotes ,quoteoftheday ,trending ,beef ,instagram ,instagood ,instalike ,reels ,reelsfeed ,support ,fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp '",No Pic Description,True,False,False,True
400,135000,2024-11-13T08:16:57.000Z,2573,8,1,0,"Disney ,Cause ,joke ,Spoof ,Funny quotation ,memes ,Disneymemes",Lazy monkey and text images.,True,False,False,False
401,11000,2024-11-14T11:01:49.000Z,205000,997,0,1,no hashtage,No Pic Description,False,True,False,True
402,342000,2024-10-27T06:51:14.000Z,54000,232,0,1,no hashtage,No Pic Description,False,True,False,True
403,52000,2024-09-29T08:15:46.000Z,6404,35,0,1,no hashtage,No Pic Description,False,True,False,True
404,28000,2024-10-22T12:29:54.000Z,6762,141,0,1,"Radhekrishna ,row ,krishna ,love ,prem ,lovesongs ,diwali ,Involved '",No Pic Description,False,False,False,True
405,75000,2024-10-18T04:16:58.000Z,95000,388,0,1,"Btsarms ,Kimtehiaung ,rm ,jin ,jimin ,hobby ,jhope ,suga ,taehyung ,jungkook ,army ,v ,Jeonjungkook ,Seokjin ,namjoon ,picture'",No Pic Description,False,False,False,True
406,586000,2024-11-06T06:03:44.000Z,16000,287,0,1,"viralreels ,instagood '",No Pic Description,False,False,False,True
407,214000,2024-10-23T08:06:31.000Z,101000,200,1,0,"fyp ,maternity ,photoshoot ,soccer'",2 people and text images.,False,False,False,False
408,240000,2024-11-02T11:30:24.000Z,6454,52,1,0,"Body check ,Inbody ,Inbody measurement ,Inbody dial ,bodycheck ,Inbody results ,beforeandafter'","1 person, sportswear, bra and text images.",True,False,False,False
409,278000,2024-10-26T04:00:00.000Z,62000,508,0,1,"couple ,gentlemen ,girl ,quarrel ,mood",No Pic Description,True,False,False,True
410,8147000,2024-10-19T21:44:35.000Z,675000,987,0,1,"DanceKarnatakaDance2024 ,Skin 024 ,SongRecreationround ,Sea drug ,Zeinadian ,They Are A Deardictive """,No Pic Description,False,False,False,True
411,12000,2024-09-15T01:30:50.000Z,75000,417,0,1,"tipsanakhat ,Parenting tips for children ,mainananak ,Videoanaclucu '",No Pic Description,False,False,False,True
412,246000,2024-11-13T15:28:19.000Z,43000,213,1,0,no hashtage,No Pic Description,False,True,True,False
413,7016,2024-09-15T11:20:05.000Z,79000,430,0,1,no hashtage,No Pic Description,False,True,False,True
414,93000,2024-11-02T16:25:59.000Z,129000,107,0,1,"innisfree ,pores ,claymask ,koreanskincare ,poremask ,porecare ,oilcontrol ,skincareroutine ,sephorasale'",No Pic Description,False,False,False,True
415,344000,2024-11-13T10:57:44.000Z,122000,397,0,1,no hashtage,No Pic Description,False,True,False,True
416,20000,2024-10-12T13:05:12.000Z,48000,74,0,1,"Reelindia ,sololife ,sadlife ,brokenlife ,brokenheartquotes ,myhappymoments ,sadstatus ,Sadlove ,fakesmile ,fakelove ,fakechat ,newpost ,reelsinstagram ,viralreels ,viralinstagram ,newreels ,newarrivals ,viralvideos",No Pic Description,True,False,False,True
417,2127,2024-10-04T03:54:08.000Z,23000,396,0,1,"popmart ,popmartglobal ,labubumacaron ,Labubuhaveaseat ,Mother ,popmartlabubu ,labubupopmart ,popmartcollection ,popmartphotographer ,blindbox ,blindboxtoys ,Artta ,toyphotography ,toycollector",No Pic Description,True,False,False,True
418,12000,2024-09-26T10:56:56.000Z,105000,376,0,1,"fyp ,FYP ,quotes ,sadquotespage ,dailyquotes ,quoteoftheday ,trending ,goviral ,instagram ,instagood ,instalike ,reels ,reelsfeed ,support ,fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp '",No Pic Description,False,False,False,True
419,135000,2024-11-13T08:16:57.000Z,2573,8,1,0,"Disney ,Cause ,Quotation ,Spoof ,Disney Stalk Figure '",No Pic Description,True,False,True,False
420,11000,2024-11-14T11:01:49.000Z,205000,997,0,1,no hashtage,No Pic Description,False,True,False,True
421,342000,2024-10-27T06:51:14.000Z,54000,232,0,1,no hashtage,No Pic Description,False,True,False,True
422,52000,2024-09-29T08:15:46.000Z,6404,35,0,1,no hashtage,No Pic Description,False,True,False,True
423,28000,2024-10-22T12:29:54.000Z,6762,141,0,1,"radhekrishna ,row ,krishna ,love ,prem ,lovesongs ,diwali ,Involved '",No Pic Description,False,False,False,True
424,75000,2024-10-18T04:16:58.000Z,95000,388,0,1,"Btsarms ,Kimtehiaung ,rm ,jin ,hobi ,jhope ,suga ,taehyung ,army ,v ,Jeonjungkook ,Seokjin ,picture'",No Pic Description,True,False,False,True
425,586000,2024-11-06T06:03:44.000Z,16000,287,0,1,instagood ',No Pic Description,True,False,False,True
426,214000,2024-10-23T08:06:31.000Z,101000,200,1,0,fyp,2 people and text images.,True,False,False,False
427,240000,2024-11-02T11:30:24.000Z,6454,52,1,0,no hashtage,"1 person, sportswear, bra and text images.",True,True,False,False
428,278000,2024-10-26T04:00:00.000Z,62000,508,0,1,no hashtage,No Pic Description,True,True,False,True
429,8147000,2024-10-19T21:44:35.000Z,675000,987,0,1,no hashtage,No Pic Description,True,True,False,True
430,12000,2024-09-15T01:30:50.000Z,75000,417,0,1,no hashtage,No Pic Description,True,True,False,True
431,246000,2024-11-13T15:28:19.000Z,43000,213,1,0,no hashtage,No Pic Description,False,True,True,False
432,7017,2024-09-15T11:20:05.000Z,79000,430,0,1,no hashtage,No Pic Description,False,True,False,True
433,93000,2024-11-02T16:25:59.000Z,129000,107,0,1,no hashtage,No Pic Description,True,True,False,True
434,344000,2024-11-13T10:57:44.000Z,122000,397,0,1,no hashtage,No Pic Description,False,True,False,True
435,20000,2024-10-12T13:05:12.000Z,48000,74,0,1,no hashtage,No Pic Description,True,True,False,True
436,2127,2024-10-04T03:54:08.000Z,23000,396,0,1,no hashtage,No Pic Description,True,True,False,True
437,12000,2024-09-26T10:56:56.000Z,105000,376,0,1,no hashtage,No Pic Description,True,True,False,True
438,135000,2024-11-13T08:16:57.000Z,2573,8,1,0,"Spoof ,memes",No Pic Description,True,False,True,False
439,11000,2024-11-14T11:01:49.000Z,205000,997,0,1,no hashtage,No Pic Description,False,True,False,True
440,342000,2024-10-27T06:51:14.000Z,54000,232,0,1,no hashtage,No Pic Description,False,True,False,True
441,52000,2024-09-29T08:15:46.000Z,6404,35,0,1,no hashtage,No Pic Description,False,True,False,True
442,28000,2024-10-22T12:29:54.000Z,6762,141,0,1,"row ,love ,prem",No Pic Description,True,False,False,True
443,75000,2024-10-18T04:16:58.000Z,95000,388,0,1,"Btsarms ,Kimtehiaung ,rm ,jin ,jimin ,hobby ,suga ,army ,v ,Jeonjungkook ,Seokjin ,namjoon ,picture'",No Pic Description,True,False,False,True
444,586000,2024-11-06T06:03:44.000Z,16000,287,0,1,"viralreels ,instagood '",No Pic Description,False,False,False,True
445,214000,2024-10-23T08:06:31.000Z,101000,200,1,0,"fyp ,maternity ,photoshoot",2 people and text images.,True,False,False,False
446,240000,2024-11-02T11:30:24.000Z,6454,52,1,0,"Snowbody ,Body check ,Inbody ,Inbody measurement ,Inbody dial ,bodycheck ,Inbody results ,beforeandafter'",No Pic Description,False,False,True,False
447,278000,2024-10-26T04:00:00.000Z,62000,508,0,1,"couple ,gentlemen ,girl ,mood ,Stablize'",No Pic Description,True,False,False,True
448,8147000,2024-10-19T21:44:35.000Z,675000,987,0,1,"DanceKarnatakaDance2024 ,Skin 024 ,SongRecreationround ,Sea drug ,Zeinadian ,They Are A Deardictive """,No Pic Description,False,False,False,True
449,12000,2024-09-15T01:30:50.000Z,75000,417,0,1,"tipsanakhat ,tipsparentinganak ,children toys ,Videoanaclucu '",No Pic Description,False,False,False,True
450,246000,2024-11-13T15:28:19.000Z,43000,213,1,0,no hashtage,No Pic Description,False,True,True,False
451,7018,2024-09-15T11:20:05.000Z,79000,430,0,1,no hashtage,No Pic Description,False,True,False,True
452,93000,2024-11-02T16:25:59.000Z,129000,107,0,1,"innisfree ,pores ,claymask ,poremask ,porecare ,oilcontrol ,skincareroutine ,sephorasale'",No Pic Description,True,False,False,True
453,344000,2024-11-13T10:57:44.000Z,122000,397,0,1,no hashtage,No Pic Description,False,True,False,True
454,20000,2024-10-12T13:05:12.000Z,48000,74,0,1,"Reelindia ,sololife ,sadlife ,brokenlife ,brokenheartquotes ,myhappymoments ,sadstatus ,Sadlove ,fakesmile ,fakelove ,fakechat ,newpost ,reelsinstagram ,viralreels ,viralinstagram ,newreels ,newarrivals ,viralvideos ,me'",No Pic Description,False,False,False,True
0,182000,2024-11-11T15:07:03.000Z,2163000,406,0,1,no hashtage,No Pic Description,False,True,False,True
1,179000,2024-11-13T00:00:00.000Z,7912,58,1,0,"The top 12 of the baseball world ,Just together ,Big dome ,Chinese team ,Supporting group leader ,2024'","1 person, hair, stage clothing, tops, mini skirts, shorts and text images.",True,False,False,False
2,531000,2024-10-30T11:47:40.000Z,47000,185,0,1,"turtle ,Turtle Fairy Frozen ,Homemade dessert ,Self -made snack ,Xiancao frozen '",No Pic Description,False,False,False,True
3,2127,2024-10-04T03:54:08.000Z,23000,234,0,1,"popmart ,popmartglobal ,labubumacaron ,Labubuhaveaseat ,Mother ,popmartlabubu ,labubupopmart ,Labubu perspective ,popmartcollection ,popmartphotographer ,blindbox ,blindboxtoys ,Artta ,toyphotography ,toycollector ,toyphoto'",No Pic Description,False,False,False,True
4,12000,2024-10-11T02:30:00.000Z,8718,12,0,1,"Eyebrow repair ,Eyebrow repair ,Eyebrow trimmer ,Eyebrow repair teaching ,The importance of eyebrow trimming ,Eyebrow trimming ,Eyebrows'",No Pic Description,False,False,False,True
5,339000,2024-11-03T13:01:24.000Z,13000,120,0,1,no hashtage,No Pic Description,False,True,False,True
6,202000,2024-11-14T15:16:15.000Z,413,25,1,0,no hashtage,"1 person, hair and text images.",False,True,False,False
